iterations,costs
1361,24448.483942988656
1362,24448.483942988656
1363,24448.483942988656
1364,24448.483942988656
1365,24448.483942988656
1366,24448.483942988656
1367,24448.483942988656
1368,24448.483942988656
1369,24448.483942988656
1370,24448.483942988656
1371,24448.483942988656
1372,24448.483942988656
1373,24448.483942988656
1374,24448.483942988656
1375,24448.483942988656
1376,24416.218784133103
1377,24414.87782209493
1378,24414.87782209493
1379,24412.625253492377
1380,24403.03877189164
1381,24403.03877189164
1382,24403.03877189164
1383,24403.03877189164
1384,24400.97057471417
1385,24378.353926920103
1386,24378.353926920103
1387,24370.811702535117
1388,24370.811702535117
1389,24369.890527254964
1390,24361.332693272478
1391,24357.91680280772
1392,24351.409724119698
1393,24349.3311291388
1394,24347.815173073086
1395,24343.45080096208
1396,24342.176277185175
1397,24342.176277185175
1398,24342.176277185175
1399,24342.176277185175
1400,24342.176277185175
1401,24342.176277185175
1402,24342.176277185175
1403,24342.176277185175
1404,24342.176277185175
1405,24342.176277185175
1406,24341.41975890871
1407,24314.83135364943
1408,24314.83135364943
1409,24314.83135364943
1410,24314.83135364943
1411,24314.83135364943
1412,24314.83135364943
1413,24314.694488378336
1414,24307.973033745446
1415,24307.973033745446
1416,24307.973033745446
1417,24307.973033745446
1418,24307.973033745446
1419,24307.973033745446
1420,24307.82158789441
1421,24307.82158789441
1422,24306.28403439022
1423,24306.28403439022
1424,24304.7626483455
1425,24304.7626483455
1426,24295.6295220535
1427,24295.6295220535
1428,24292.208444853823
1429,24282.748305537072
1430,24276.36547376759
1431,24274.54148516956
1432,24274.54148516956
1433,24274.54148516956
1434,24274.54148516956
1435,24274.54148516956
1436,24274.54148516956
1437,24274.54148516956
1438,24274.54148516956
1439,24274.54148516956
1440,24274.54148516956
1441,24274.54148516956
1442,24274.54148516956
1443,24273.768833505925
1444,24273.563768026124
1445,24273.563768026124
1446,24273.563768026124
1447,24273.563768026124
1448,24273.563768026124
1449,24273.563768026124
1450,24273.563768026124
1451,24273.563768026124
1452,24273.563768026124
1453,24273.563768026124
1454,24273.563768026124
1455,24273.563768026124
1456,24273.563768026124
1457,24271.299530968936
1458,24271.299530968936
1459,24271.299530968936
1460,24268.779892502083
1461,24256.29357700361
1462,24245.53800466376
1463,24245.53800466376
1464,24245.53800466376
1465,24230.485052516156
1466,24230.485052516156
1467,24230.485052516156
1468,24230.485052516156
1469,24230.485052516156
1470,24230.485052516156
1471,24230.485052516156
1472,24230.485052516156
1473,24230.485052516156
1474,24230.485052516156
1475,24230.485052516156
1476,24230.485052516156
1477,24230.485052516156
1478,24230.485052516156
1479,24230.485052516156
1480,24230.327963379044
1481,24230.327963379044
1482,24230.327963379044
1483,24230.327963379044
1484,24230.327963379044
1485,24230.327963379044
1486,24226.015309660117
1487,24226.015309660117
1488,24225.339338473095
1489,24214.44817632515
1490,24214.44817632515
1491,24214.44817632515
1492,24214.44817632515
1493,24201.998834821912
1494,24201.998834821912
1495,24201.998834821912
1496,24194.507088237304
1497,24188.893330115385
1498,24188.893330115385
1499,24188.893330115385
1500,24188.893330115385
1501,24187.83053107208
1502,24185.492740679663
1503,24177.07389209606
1504,24177.07389209606
1505,24167.37154841112
1506,24167.2999206782
1507,24160.928577391067
1508,24160.928577391067
1509,24154.98380164985
1510,24154.98380164985
1511,24154.98380164985
1512,24154.98380164985
1513,24154.98380164985
1514,24154.98380164985
1515,24153.664426497337
1516,24153.664426497337
1517,24153.664426497337
1518,24153.664426497337
1519,24153.664426497337
1520,24152.18678365925
1521,24134.259069918367
1522,24134.259069918367
1523,24133.08844081999
1524,24132.33288487171
1525,24123.058849019588
1526,24122.834761108163
1527,24119.603423480527
1528,24119.603423480527
1529,24119.603423480527
1530,24119.603423480527
1531,24119.603423480527
1532,24119.603423480527
1533,24119.603423480527
1534,24118.211908151512
1535,24118.211908151512
1536,24118.211908151512
1537,24118.211908151512
1538,24118.211908151512
1539,24117.632010682988
1540,24110.40143860704
1541,24110.40143860704
1542,24110.40143860704
1543,24109.321663838946
1544,24107.520115117182
1545,24107.520115117182
1546,24104.111077378173
1547,24104.110407194938
1548,24104.110407194938
1549,24103.574262806378
1550,24103.574262806378
1551,24103.574262806378
1552,24103.574262806378
1553,24103.574262806378
1554,24103.574262806378
1555,24103.574262806378
1556,24103.574262806378
1557,24101.75939436291
1558,24091.042958241178
1559,24091.042958241178
1560,24091.042958241178
1561,24091.042958241178
1562,24083.01146532143
1563,24083.01146532143
1564,24083.01146532143
1565,24083.01146532143
1566,24083.01146532143
1567,24081.696498257224
1568,24081.696498257224
1569,24081.696498257224
1570,24081.696498257224
1571,24081.696498257224
1572,24081.696498257224
1573,24081.696498257224
1574,24081.696498257224
1575,24081.696498257224
1576,24081.696498257224
1577,24081.696498257224
1578,24081.696498257224
1579,24081.696498257224
1580,24081.696498257224
1581,24081.696498257224
1582,24081.696498257224
1583,24081.696498257224
1584,24081.696498257224
1585,24081.696498257224
1586,24081.696498257224
1587,24081.696498257224
1588,24081.696498257224
1589,24081.696498257224
1590,24081.696498257224
1591,24081.01577572093
1592,24081.01577572093
1593,24081.01577572093
1594,24081.01577572093
1595,24081.01577572093
1596,24081.01577572093
1597,24081.01577572093
1598,24081.01577572093
1599,24081.01577572093
1600,24081.01577572093
1601,24081.01577572093
1602,24081.01577572093
1603,24081.01577572093
1604,24081.01577572093
1605,24081.01577572093
1606,24081.01577572093
1607,24081.01577572093
1608,24081.01577572093
1609,24081.01577572093
1610,24081.01577572093
1611,24081.01577572093
1612,24081.01577572093
1613,24081.01577572093
1614,24081.01577572093
1615,24081.01577572093
1616,24081.01577572093
1617,24081.01577572093
1618,24081.01577572093
1619,24081.01577572093
1620,24081.01577572093
1621,24081.01577572093
1622,24077.089632033305
1623,24077.089632033305
1624,24077.089632033305
1625,24076.483066265337
1626,24074.62035900927
1627,24074.62035900927
1628,24074.62035900927
1629,24074.62035900927
1630,24074.62035900927
1631,24074.62035900927
1632,24074.62035900927
1633,24074.62035900927
1634,24074.62035900927
1635,24074.62035900927
1636,24074.62035900927
1637,24074.62035900927
1638,24074.62035900927
1639,24074.62035900927
1640,24074.62035900927
1641,24074.62035900927
1642,24074.62035900927
1643,24074.62035900927
1644,24074.62035900927
1645,24074.62035900927
1646,24074.62035900927
1647,24074.62035900927
1648,24053.60696881346
1649,24032.10609578372
1650,24018.090978819022
1651,24018.090978819022
1652,24017.85523601832
1653,24017.85523601832
1654,24017.85523601832
1655,24016.723517361115
1656,24009.05520152847
1657,24009.05520152847
1658,24007.811299138448
1659,23975.288200000196
1660,23975.288200000196
1661,23975.288200000196
1662,23974.803758979826
1663,23974.5500454395
1664,23974.12604010527
1665,23966.69858244624
1666,23965.848776247603
1667,23965.65047335971
1668,23965.65047335971
1669,23965.65047335971
1670,23952.579348126983
1671,23950.848732991442
1672,23931.0967902236
1673,23931.0967902236
1674,23931.0967902236
1675,23929.523922847075
1676,23929.523922847075
1677,23928.437693942637
1678,23928.437693942637
1679,23927.484623772165
1680,23926.837284662644
1681,23926.837284662644
1682,23926.837284662644
1683,23926.837284662644
1684,23926.837284662644
1685,23925.908186757602
1686,23925.908186757602
1687,23925.908186757602
1688,23925.908186757602
1689,23925.908186757602
1690,23923.82374573723
1691,23923.82374573723
1692,23923.802673513786
1693,23922.61921888419
1694,23916.40788443116
1695,23916.40788443116
1696,23916.40788443116
1697,23916.40788443116
1698,23916.40788443116
1699,23916.40788443116
1700,23916.40788443116
1701,23916.40788443116
1702,23916.40788443116
1703,23916.40788443116
1704,23916.40788443116
1705,23916.40788443116
1706,23916.40788443116
1707,23916.40788443116
1708,23916.40788443116
1709,23916.40788443116
1710,23916.40788443116
1711,23916.40788443116
1712,23916.40788443116
1713,23916.40788443116
1714,23916.40788443116
1715,23916.40788443116
1716,23916.40788443116
1717,23916.40788443116
1718,23916.40788443116
1719,23916.40788443116
1720,23916.40788443116
1721,23915.156222360012
1722,23915.156222360012
1723,23915.156222360012
1724,23915.156222360012
1725,23915.156222360012
1726,23915.156222360012
1727,23915.156222360012
1728,23915.156222360012
1729,23915.156222360012
1730,23915.156222360012
1731,23915.156222360012
1732,23915.156222360012
1733,23915.156222360012
1734,23915.156222360012
1735,23915.156222360012
1736,23915.156222360012
1737,23915.156222360012
1738,23915.156222360012
1739,23915.156222360012
1740,23915.156222360012
1741,23915.156222360012
1742,23915.156222360012
1743,23915.156222360012
1744,23915.156222360012
1745,23915.156222360012
1746,23915.156222360012
1747,23915.156222360012
1748,23915.156222360012
1749,23915.156222360012
1750,23915.156222360012
1751,23915.156222360012
1752,23915.156222360012
1753,23915.156222360012
1754,23915.156222360012
1755,23915.156222360012
1756,23915.156222360012
1757,23915.156222360012
1758,23915.156222360012
1759,23915.156222360012
1760,23915.156222360012
1761,23915.156222360012
1762,23915.156222360012
1763,23915.156222360012
1764,23915.156222360012
1765,23915.156222360012
1766,23915.156222360012
1767,23915.156222360012
1768,23915.156222360012
1769,23915.156222360012
1770,23915.156222360012
1771,23915.156222360012
1772,23914.75233871088
1773,23914.75233871088
1774,23913.78337983665
1775,23913.78337983665
1776,23913.78337983665
1777,23913.78337983665
1778,23913.78337983665
1779,23913.78337983665
1780,23913.78337983665
1781,23913.78337983665
1782,23909.75398563568
1783,23909.75398563568
1784,23909.75398563568
1785,23909.75398563568
1786,23909.75398563568
1787,23909.291933867415
1788,23909.291933867415
1789,23909.291933867415
1790,23909.291933867415
1791,23909.291933867415
1792,23909.291933867415
1793,23909.032289611143
1794,23905.832289611142
1795,23905.832289611142
1796,23904.59429264664
1797,23903.577964708536
1798,23903.577964708536
1799,23899.762593373653
1800,23899.53515460699
1801,23899.53515460699
1802,23899.53515460699
1803,23899.53515460699
1804,23899.53515460699
1805,23897.63279137059
1806,23897.63279137059
1807,23897.63279137059
1808,23897.63279137059
1809,23897.63279137059
1810,23897.63279137059
1811,23897.63279137059
1812,23897.63279137059
1813,23897.63279137059
1814,23897.63279137059
1815,23897.63279137059
1816,23897.63279137059
1817,23897.63279137059
1818,23897.63279137059
1819,23897.63279137059
1820,23897.63279137059
1821,23897.63279137059
1822,23897.63279137059
1823,23897.63279137059
1824,23897.63279137059
1825,23896.4700091071
1826,23896.4700091071
1827,23896.433219477065
1828,23896.433219477065
1829,23896.433219477065
1830,23896.433219477065
1831,23896.433219477065
1832,23896.433219477065
1833,23896.433219477065
1834,23894.351359263434
1835,23894.351359263434
1836,23894.351359263434
1837,23893.663247385368
1838,23893.663247385368
1839,23893.663247385368
1840,23893.663247385368
1841,23893.663247385368
1842,23893.663247385368
1843,23893.663247385368
1844,23893.663247385368
1845,23893.663247385368
1846,23893.663247385368
1847,23893.663247385368
1848,23893.663247385368
1849,23893.663247385368
1850,23893.663247385368
1851,23893.663247385368
1852,23893.663247385368
1853,23893.663247385368
1854,23893.663247385368
1855,23893.663247385368
1856,23893.663247385368
1857,23893.663247385368
1858,23893.663247385368
1859,23893.663247385368
1860,23893.663247385368
1861,23893.663247385368
1862,23893.663247385368
1863,23893.663247385368
1864,23893.663247385368
1865,23893.663247385368
1866,23893.663247385368
1867,23893.663247385368
1868,23893.663247385368
1869,23893.663247385368
1870,23893.663247385368
1871,23893.663247385368
1872,23893.663247385368
1873,23893.663247385368
1874,23893.663247385368
1875,23893.663247385368
1876,23893.663247385368
1877,23893.663247385368
1878,23893.663247385368
1879,23893.663247385368
1880,23893.663247385368
1881,23893.663247385368
1882,23893.663247385368
1883,23893.663247385368
1884,23893.663247385368
1885,23893.663247385368
1886,23893.663247385368
1887,23891.605015638128
1888,23891.605015638128
1889,23890.558432103528
1890,23890.558432103528
1891,23890.558432103528
1892,23890.558432103528
1893,23890.558432103528
1894,23890.558432103528
1895,23890.558432103528
1896,23890.558432103528
1897,23883.59812444648
1898,23883.59812444648
1899,23883.59812444648
1900,23883.59812444648
1901,23883.59812444648
1902,23879.03160139711
1903,23860.63705794457
1904,23852.981674073257
1905,23844.51079626209
1906,23842.060990063448
1907,23838.362184045538
1908,23838.362184045538
1909,23838.362184045538
1910,23837.854619189962
1911,23828.78942048752
1912,23828.78942048752
1913,23828.78942048752
1914,23828.78942048752
1915,23828.78942048752
1916,23828.78942048752
1917,23828.78942048752
1918,23828.78942048752
1919,23828.78942048752
1920,23827.66703826367
1921,23827.66703826367
1922,23821.55203123817
1923,23818.364577377153
1924,23818.364577377153
1925,23818.364577377153
1926,23818.364577377153
1927,23818.364577377153
1928,23818.364577377153
1929,23818.364577377153
1930,23818.364577377153
1931,23818.364577377153
1932,23817.89594822705
1933,23817.89594822705
1934,23817.89594822705
1935,23817.00854662779
1936,23816.37103174594
1937,23816.37103174594
1938,23812.727737062716
1939,23812.727737062716
1940,23811.993238428626
1941,23811.993238428626
1942,23811.993238428626
1943,23811.993238428626
1944,23807.206142105977
1945,23805.476319977846
1946,23805.476319977846
1947,23805.476319977846
1948,23804.447276501254
1949,23797.851140330014
1950,23783.166553791616
1951,23783.166553791616
1952,23783.166553791616
1953,23780.339339717655
1954,23775.4735190735
1955,23775.4735190735
1956,23775.4735190735
